Collection ID;Collection Name;Collection Description;Style Name;Gender;Style Key;Style Description;Prompt;Preview Image;Variations
sport;Collection Sport;Styles inspirés du monde du sport et de l'activité physique;Tennis Rétro;g;retro_tennis;Style graphique de court de tennis rétro avec tons pastel;Make this into a retro tennis court graphic with pastel tones, grainy paper texture, and vintage rackets.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/retro_tennis.jpg;1
sport;Collection Sport;Styles inspirés du monde du sport et de l'activité physique;Volleyball de Plage;g;beach_volleyball;Style affiche de volleyball de plage avec éclats de soleil;Make this into a beach volleyball poster with sun flares, glowing skin tones, and dynamic sand spray.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/beach_volleyball.jpg;1
sport;Collection Sport;Styles inspirés du monde du sport et de l'activité physique;Intro Équipe Basketball;g;basketball_intro;Style présentation d'équipe de basketball professionnelle;Make this into a professional basketball team introduction with explosive lighting and bold team branding.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/basketball_intro.jpg;1
sport;Collection Sport;Styles inspirés du monde du sport et de l'activité physique;Intro Équipe Football;g;football_intro;Style présentation d'équipe de football  professionnelle;Make this into a professional soccer team  with explosive lighting and bold team branding.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/football_intro.jpg;1
camera_effect_styles;Effets de Simulation Caméra;Collection de rendus inspirés de différents types d'appareils photo;Effet GoPro Action;;camera_gopro;Simulation GoPro avec grand angle et contraste vif;Simulate a GoPro Hero camera image. Use wide-angle lens effect, fisheye effect ,high contrast, saturated colors, and dynamic field of view. ;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/camera_gopro.jpg;
camera_effect_styles;Effets de Simulation Caméra;Collection de rendus inspirés de différents types d'appareils photo;Effet Canon DSLR;;camera_canon_dslr;Rendu clair et équilibré d’un appareil Canon reflex;Simulate a Canon DSLR image with accurate color reproduction, soft background blur (bokeh), and professional clarity. Natural exposure and skin tone rendering.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/camera_canon_dslr.jpg;
camera_effect_styles;Effets de Simulation Caméra;Collection de rendus inspirés de différents types d'appareils photo;Effet Nikon Reflex;;camera_nikon_dslr;Style net et lumineux typique d’un Nikon reflex numérique;Simulate a Nikon DSLR photo. Emphasize brightness, vibrant colors, and sharp lens clarity. Use DSLR depth of field and subtle tonal curves.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/camera_nikon_dslr.jpg;
camera_effect_styles;Effets de Simulation Caméra;Collection de rendus inspirés de différents types d'appareils photo;Effet Sony Alpha Mirrorless;;camera_sony_alpha;Look moderne avec haute dynamique et netteté Sony Alpha;Simulate a Sony Alpha mirrorless camera photo. High dynamic range, clean shadows, crisp details and vivid color accuracy. Mirrorless clarity and soft bokeh.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/camera_sony_alpha.jpg;
camera_effect_styles;Effets de Simulation Caméra;Collection de rendus inspirés de différents types d'appareils photo;Effet iPhone Pro;;camera_iphone_pro;Aspect photographique propre aux iPhones récents;Simulate an iPhone 14 Pro camera image. Balanced HDR, vivid but realistic colors, smooth skin rendering, and AI-assisted sharpening. Smartphone lens emulation.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/camera_iphone_pro.jpg;
camera_effect_styles;Effets de Simulation Caméra;Collection de rendus inspirés de différents types d'appareils photo;Effet Fujifilm Classic;;camera_fujifilm_classic;Teinte vintage Fujifilm avec contraste doux;Simulate a Fujifilm camera shot using Classic Chrome style. Muted tones, subtle shadows, vintage color profile, and light grain.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/camera_fujifilm_classic.jpg;
camera_effect_styles;Effets de Simulation Caméra;Collection de rendus inspirés de différents types d'appareils photo;Effet Leica Numérique;;camera_leica_digital;Look photographique haut de gamme façon Leica;Simulate a Leica digital camera image. Add elegant microcontrast, rich shadow details, and a timeless rendering of skin tones and edges.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/camera_leica_digital.jpg;
camera_effect_styles;Effets de Simulation Caméra;Collection de rendus inspirés de différents types d'appareils photo;Effet Hasselblad Moyen Format;;camera_hasselblad;Rendu net et profond d’un appareil moyen format Hasselblad;Simulate a Hasselblad medium-format photo. Extra resolution, perfect tonal range, and smooth depth transitions. Balanced color grading with luxury finish.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/camera_hasselblad.jpg;
camera_effect_styles;Effets de Simulation Caméra;Collection de rendus inspirés de différents types d'appareils photo;Effet Caméra VHS;;camera_vhs;Vidéo analogique basse résolution avec bruit VHS;Simulate an old VHS camcorder recording. Add noise, scanlines, tape blur, chromatic shift, and timestamp overlay for retro home video effect.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/camera_vhs.jpg;
camera_effect_styles;Effets de Simulation Caméra;Collection de rendus inspirés de différents types d'appareils photo;Effet Caméra 8mm;;camera_8mm;Aspect rétro film 8mm granuleux et saturé;Simulate a Super 8mm film camera shot. Add grain, soft focus, orange-yellow tint, and flicker effect. Vintage cinematic tone.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/camera_8mm.jpg;
camera_effect_styles;Effets de Simulation Caméra;Collection de rendus inspirés de différents types d'appareils photo;Effet Drone DJI;;camera_dji_drone;Vue aérienne nette et contrastée typique DJI;Simulate a DJI drone photo. High-contrast aerial perspective, clean lines, landscape clarity, and geometric composition.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/camera_dji_drone.jpg;
camera_effect_styles;Effets de Simulation Caméra;Collection de rendus inspirés de différents types d'appareils photo;Effet Polaroid Instantané;;camera_polaroid;Photo instantanée Polaroid avec teintes désaturées;Simulate a vintage Polaroid camera. Add white frame, slightly washed-out tones, mild blur, and analog softness.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/camera_polaroid.jpg;
camera_effect_styles;Effets de Simulation Caméra;Collection de rendus inspirés de différents types d'appareils photo;Effet Olympus OM-D;;camera_olympus_omd;Rendu numérique net et équilibré Olympus;Simulate an Olympus OM-D digital photo. Use natural color balance, slight warmth, and midrange clarity.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/camera_olympus_omd.jpg;
camera_effect_styles;Effets de Simulation Caméra;Collection de rendus inspirés de différents types d'appareils photo;Effet Blackmagic Cinema;;camera_blackmagic;Rendu vidéo cinéma brut Blackmagic;Simulate Blackmagic Cinema Camera output. Film log look, high dynamic range, minimal in-camera processing. Raw cinematic aesthetic.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/camera_blackmagic.jpg;
camera_effect_styles;Effets de Simulation Caméra;Collection de rendus inspirés de différents types d'appareils photo;Effet Panasonic Lumix;;camera_panasonic_lumix;Simulation Lumix avec tons neutres et bonne netteté;Simulate a Panasonic Lumix camera shot. Neutral white balance, clean exposure, and stabilized image structure.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/camera_panasonic_lumix.jpg;
camera_effect_styles;Effets de Simulation Caméra;Collection de rendus inspirés de différents types d'appareils photo;Effet Caméra de Surveillance;;camera_cctv;Vue CCTV avec bruit, IR ou faible luminosité;Simulate a CCTV security camera frame. Add timestamp, low resolution, grayscale or night vision IR effect, and grainy static.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/camera_cctv.jpg;
camera_effect_styles;Effets de Simulation Caméra;Collection de rendus inspirés de différents types d'appareils photo;Effet Caméra Web;;camera_webcam;Aspect image webcam avec faible profondeur et compression;Simulate a standard webcam feed. Low dynamic range, minimal bokeh, slight pixelation, soft focus, and flat lighting.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/camera_webcam.jpg;
camera_effect_styles;Effets de Simulation Caméra;Collection de rendus inspirés de différents types d'appareils photo;Effet RED Digital Cinema;;camera_red_digital;Aspect cinéma numérique haut de gamme RED;Simulate a RED digital cinema camera shot. High dynamic range, film-grade detail retention, and RAW cinematic sharpness.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/camera_red_digital.jpg;
camera_effect_styles;Effets de Simulation Caméra;Collection de rendus inspirés de différents types d'appareils photo;Effet Caméra Thermique;;camera_thermal;Simulation de caméra thermique en fausses couleurs;Simulate thermal imaging view. Use false-color mapping, red-yellow for hot areas, blue-purple for cold. Add slight blur and digital noise.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/camera_thermal.jpg;
camera_effect_styles;Effets de Simulation Caméra;Collection de rendus inspirés de différents types d'appareils photo;Effet Caméra Lomo;;camera_lomo;Effet lomographie colorée et vignettée;Simulate a Lomo camera style. Add color shift, strong vignetting, and saturated tones. Soft lens distortion and experimental film feel.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/camera_lomo.jpg;
futuriste;Collection Futuriste;Styles avant-gardistes inspirés de la science-fiction et du futur;Cityscape Cyberpunk;g;cyberpunk_city;Paysage urbain cyberpunk avec néons et gratte-ciels futuristes;Make this into a neon-lit cyberpunk cityscape with towering skyscrapers, flying vehicles, and glowing signs.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/cyberpunk_city.jpg;1
futuriste;Collection Futuriste;Styles avant-gardistes inspirés de la science-fiction et du futur;Exosquelette High-Tech;g;high_tech_exosuit;Combinaison exosquelette futuriste avec détails chromés;Make this into a high-tech exosuit design with chrome plating, hydraulic limbs, and glowing power cores.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/high_tech_exosuit.jpg;1
futuriste;Collection Futuriste;Styles avant-gardistes inspirés de la science-fiction et du futur;Colonie Spatiale;g;space_colony;Environnement de colonie spatiale avec habitats artificiels;Make this into a post-Earth space colony environment with artificial habitats, domes, and alien vegetation.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/space_colony.jpg;1
futuriste;Collection Futuriste;Styles avant-gardistes inspirés de la science-fiction et du futur;Symphonie Robotique;g;robotic_symphony;Scène de musiciens robotiques avec effets lumineux synchronisés;Make this into a robotic symphony scene with mechanical musicians and synchronized digital light effects.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/robotic_symphony.jpg;1
futuriste;Collection Futuriste;Styles avant-gardistes inspirés de la science-fiction et du futur;Interface Holographique;g;holographic_interface;Affichage holographique avec panneaux de données flottants;Make this into a holographic interface display with floating data panels, 3D maps, and sci-fi UI elements.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/holographic_interface.jpg;1
futuriste;Collection Futuriste;Styles avant-gardistes inspirés de la science-fiction et du futur;Convoi du Désert Futuriste;g;future_desert_convoy;Convoi futuriste dans le désert avec véhicules en lévitation;Make this into a futuristic desert convoy with hovering vehicles, sand-resistant armor, and sci-fi survival gear.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/future_desert_convoy.jpg;1
futuriste;Collection Futuriste;Styles avant-gardistes inspirés de la science-fiction et du futur;Métropole IA;g;ai_metropolis;Métropole gouvernée par l'IA avec architecture géométrique;Make this into an AI-governed metropolis with geometric architecture, surveillance drones, and pristine order.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/ai_metropolis.jpg;1
futuriste;Collection Futuriste;Styles avant-gardistes inspirés de la science-fiction et du futur;Lounge Rétro-Futuriste;g;retro_future_lounge;Salon rétro-futuriste mêlant design mid-century et technologie;Make this into a retro-futuristic lounge with mid-century design mixed with glowing tech and space age decor.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/retro_future_lounge.jpg;1
